Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533762000.0 519.0 15 39 0 NA NA NA 66 94 0 NA NA NA 1001 809 440 NA NA NA 1912 1032 554 NA NA NA
1533762000.0 520.0 15 34 0 NA NA NA 63 95 0 NA NA NA 1809 741 429 NA NA NA 2095 950 570 NA NA NA
1533762000.0 521.0 15 34 0 NA NA NA 66 95 0 NA NA NA 1069 766 427 NA NA NA 1982 964 565 NA NA NA
1533762000.0 522.0 15 32 0 NA NA NA 65 89 0 NA NA NA 2857 787 408 NA NA NA 4268 1001 540 NA NA NA
1533762000.0 524.0 15 35 0 NA NA NA 63 94 0 NA NA NA 1874 788 453 NA NA NA 2401 984 593 NA NA NA
1533762000.0 525.0 15 34 0 NA NA NA 66 94 0 NA NA NA 973 859 378 NA NA NA 1463 1064 426 NA NA NA
1533762000.0 526.0 15 34 0 NA NA NA 65 89 0 NA NA NA 1750 356 163 NA NA NA 5658 448 219 NA NA NA
1533762000.0 527.0 14 35 0 NA NA NA 63 95 0 NA NA NA 957 361 164 NA NA NA 1080 467 237 NA NA NA
1533762000.0 528.0 15 33 0 NA NA NA 66 94 0 NA NA NA 604 354 211 NA NA NA 1070 460 403 NA NA NA
1533762000.0 529.0 15 35 0 NA NA NA 65 89 0 NA NA NA 1759 355 161 NA NA NA 5920 443 223 NA NA NA
1533762000.0 530.0 15 33 0 NA NA NA 63 95 0 NA NA NA 957 361 162 NA NA NA 1116 443 232 NA NA NA
1533762000.0 531.0 61 0 NA NA NA NA 193 0 NA NA NA NA 361 174 NA NA NA NA 435 261 NA NA NA NA
1533762000.0 534.0 36 0 NA NA NA NA 101 0 NA NA NA NA 381 172 NA NA NA NA 708 241 NA NA NA NA
1533762000.0 535.0 65 0 NA NA NA NA 135 0 NA NA NA NA 3166 162 NA NA NA NA 3743 223 NA NA NA NA
1533762000.0 541.0 44 0 NA NA NA NA 95 0 NA NA NA NA 378 170 NA NA NA NA 493 237 NA NA NA NA
1533762000.0 545.0 45 0 NA NA NA NA 95 0 NA NA NA NA 395 165 NA NA NA NA 496 250 NA NA NA NA
1533762000.0 552.0 15 34 0 NA NA NA 63 95 0 NA NA NA 952 365 168 NA NA NA 1215 498 245 NA NA NA
1533762000.0 554.0 15 35 0 NA NA NA 63 95 0 NA NA NA 1657 367 166 NA NA NA 1797 476 248 NA NA NA
1533762000.0 556.0 15 39 0 NA NA NA 65 95 0 NA NA NA 379 370 164 NA NA NA 809 549 226 NA NA NA
1533762000.0 560.0 36 0 NA NA NA NA 84 0 NA NA NA NA 370 158 NA NA NA NA 593 226 NA NA NA NA
1533762000.0 561.0 37 0 NA NA NA NA 84 0 NA NA NA NA 368 170 NA NA NA NA 510 242 NA NA NA NA
